Id,PostTypeId,Score,AcceptedAnswerId
23538,2,1,NULL
23539,1,1,NULL
23542,2,1,NULL
23544,2,1,NULL
23548,2,0,NULL
23549,2,4,NULL
23550,2,13,NULL
23553,2,0,NULL
23554,2,3,NULL
23555,2,8,NULL
23556,2,5,NULL
23557,2,1,NULL
23559,2,1,NULL
23564,1,12,23643
23566,1,54,23571
23568,2,1,NULL
23569,1,15,23700
23570,2,0,NULL
23571,2,63,NULL
23573,2,3,NULL
23575,2,0,NULL
23577,2,8,NULL
23578,1,43,NULL
23579,2,9,NULL
23581,2,0,NULL
23582,2,21,NULL
23584,2,17,NULL
23585,2,4,NULL
23586,2,2,NULL
23587,2,6,NULL
23591,2,1,NULL
23592,1,11,NULL
23593,2,0,NULL
23596,2,9,NULL
23598,2,34,NULL
23599,2,13,NULL
23602,2,6,NULL
23603,1,3,NULL
23605,2,1,NULL
23608,2,0,NULL
23610,1,5,NULL
23611,2,0,NULL
23612,1,11,23710
23613,2,6,NULL
23614,1,4,23669
23615,2,0,NULL
23617,2,4,NULL
23619,2,3,NULL
23620,1,2,NULL
23621,2,5,NULL
23622,2,2,NULL
23623,1,0,NULL
23624,2,0,NULL
23625,2,2,NULL
23627,2,0,NULL
23628,2,1,NULL
23632,2,2,NULL
23634,2,13,NULL
23635,2,16,NULL
23638,2,0,NULL
23639,2,0,NULL
23640,1,4,23692
23641,2,0,NULL
23642,2,0,NULL
23643,2,17,NULL
23644,2,2,NULL
23645,2,0,NULL
23646,2,1,NULL
23649,2,3,NULL
23650,2,1,NULL
23653,2,1,NULL
23654,2,0,NULL
23655,2,0,NULL
23656,2,4,NULL
23657,2,0,NULL
23658,2,44,NULL
23660,2,3,NULL
23661,2,2,NULL
23662,2,0,NULL
23663,2,0,NULL
23665,2,6,NULL
23666,2,1,NULL
23669,2,6,NULL
23672,2,1,NULL
23675,2,2,NULL
23676,2,10,NULL
23679,2,0,NULL
23681,2,2,NULL
23687,2,2,NULL
23688,1,10,23714
23689,1,24,631134
23692,2,3,NULL
23693,2,41,NULL
23694,2,5,NULL
23699,2,2,NULL
23700,2,31,NULL
23702,2,2,NULL
23703,2,2,NULL
23706,2,7,NULL
23709,2,2,NULL
23710,2,5,NULL
23712,2,2,NULL
23713,1,1,23929
23714,2,20,NULL
23715,1,3,23732
23717,2,5,NULL
23718,2,0,NULL
23723,2,0,NULL
23726,1,0,23730
23728,2,4,NULL
23729,2,2,NULL
23730,2,1,NULL
23731,2,0,NULL
23732,2,7,NULL
23733,2,4,NULL
23734,2,2,NULL
23735,2,0,NULL
23737,1,6,23768
23738,1,1,23754
23739,2,0,NULL
23740,2,0,NULL
23745,1,11,24304
23746,2,0,NULL
23747,2,1,NULL
23748,2,1,NULL
23750,2,0,NULL
23754,2,1,NULL
23755,1,66,23769
23756,2,4,NULL
23757,2,5,NULL
23758,2,1,NULL
23760,2,14,NULL
23762,2,1,NULL
23763,1,3,27185
23768,2,5,NULL
23769,2,50,NULL
23770,1,18,23777
23771,2,0,NULL
23774,1,0,NULL
23777,2,5,NULL
23778,2,1,NULL
23780,2,17,NULL
23781,2,9,NULL
23785,2,20,NULL
23787,1,8,23799
23789,2,1,NULL
23790,2,1,NULL
23794,2,1,NULL
23795,2,7,NULL
23798,2,4,NULL
23799,2,11,NULL
23800,2,4,NULL
23801,2,1,NULL
23802,1,3,24106
23804,2,1,NULL
23805,2,0,NULL
23806,2,0,NULL
23809,2,1,NULL
23811,2,3,NULL
23812,2,15,NULL
23814,2,52,NULL
23815,2,1,NULL
23816,2,2,NULL
23817,2,2,NULL
23818,2,3,NULL
23819,2,5,NULL
23820,2,83,NULL
23824,2,1,NULL
23825,2,10,NULL
23828,2,18,NULL
23829,2,2,NULL
23830,2,1,NULL
23831,2,0,NULL
23832,2,0,NULL
23833,2,1,NULL
23835,2,8,NULL
23836,1,6,23857
23837,2,2,NULL
23840,2,11,NULL
23842,2,0,NULL
23847,2,5,NULL
23848,2,3,NULL
23851,2,0,NULL
23853,1,30,23879
23856,2,1,NULL
23857,2,11,NULL
23859,2,1,NULL
23863,2,32,NULL
23867,1,14,24337
23869,2,1,NULL
23871,2,1,NULL
23872,2,0,NULL
23879,2,52,NULL
23883,2,0,NULL
23889,2,0,NULL
23899,1,11,60404
23901,2,4,NULL
23904,2,0,NULL
23907,1,31,2854506
23908,2,4,NULL
23918,1,6,23926
23919,2,5,NULL
23925,2,5,NULL
23926,2,5,NULL
23927,1,4,NULL
23928,2,1,NULL
23929,2,1,NULL
23930,1,64,441229
23931,1,101,NULL
23932,2,2,NULL
23933,2,1,NULL
23935,1,11,23960
23936,2,2,NULL
23938,2,2,NULL
23939,2,1,NULL
23943,2,0,NULL
23944,2,7,NULL
23945,2,2,NULL
23946,2,26,NULL
23948,2,2,NULL
23950,1,4,24023
23953,2,3,NULL
23957,2,1,NULL
23958,2,2,NULL
23959,2,2,NULL
23960,2,13,NULL
23961,1,2,24097
23962,1,17,23975
23963,1,11,23971
23964,2,1,NULL
23966,2,2,NULL
23968,2,1,NULL
23969,2,12,NULL
23970,1,15,38588
23971,2,18,NULL
23972,2,0,NULL
23973,2,1,NULL
23974,2,1,NULL
23975,2,17,NULL
23976,2,7,NULL
23978,2,7,NULL
23979,2,1,NULL
23980,2,2,NULL
23981,2,5,NULL
23982,2,5,NULL
23984,2,7,NULL
23985,2,1,NULL
23986,2,0,NULL
23988,1,2,23997
23989,2,124,NULL
23991,2,1,NULL
23992,2,1,NULL
23993,2,3,NULL
23994,1,3,24005
23995,2,1,NULL
23996,1,2,26243
23997,2,3,NULL
24000,2,15,NULL
24003,2,23,NULL
24004,1,4,NULL
24005,2,0,NULL
24007,2,3,NULL
24009,2,3,NULL
24010,2,0,NULL
24011,2,2,NULL
24012,2,30,NULL
24013,2,3,NULL
24016,2,2,NULL
24017,2,6,NULL
24018,2,-1,NULL
24019,2,2,NULL
24020,2,1,NULL
24021,2,3,NULL
24023,2,5,NULL
24024,2,1,NULL
24027,2,0,NULL
24034,2,0,NULL
24035,2,0,NULL
24039,2,2,NULL
24040,1,6,24047
24041,1,38,24044
24042,2,7,NULL
24044,2,47,NULL
24045,1,56,24062
24046,1,29,NULL
24047,2,4,NULL
24048,2,2,NULL
24049,2,2,NULL
24050,2,1,NULL
24053,2,2,NULL
24056,2,7,NULL
24058,2,1,NULL
24059,2,6,NULL
24061,2,10,NULL
24062,2,48,NULL
24065,2,3,NULL
24068,2,1,NULL
24070,2,3,NULL
24073,2,2,NULL
24074,2,0,NULL
24075,2,2,NULL
24078,2,7,NULL
24079,2,5,NULL
24080,2,3,NULL
24082,2,2,NULL
24084,2,2,NULL
24085,2,4,NULL
24087,2,0,NULL
24090,2,29,NULL
24093,2,23,NULL
24095,2,0,NULL
24096,2,1,NULL
24097,2,2,NULL
24098,2,2,NULL
24099,1,15,24140
24100,2,1,NULL
24102,2,2,NULL
24103,2,0,NULL
24106,2,6,NULL
24109,1,135,24119
24110,2,16,NULL
24111,2,1,NULL
24112,2,11,NULL
24113,1,0,NULL
24119,2,201,NULL
24122,2,66,NULL
24125,1,4,24128
24126,2,0,NULL
24127,2,0,NULL
24128,2,2,NULL
24130,1,5,24134
24131,2,4,NULL
24134,2,9,NULL
24135,2,42,NULL
24136,2,4,NULL
24137,2,1,NULL
24138,2,-1,NULL
24140,2,5,NULL
24142,2,3,NULL
24143,2,25,NULL
24144,2,0,NULL
24147,2,2,NULL
24148,2,3,NULL
24150,2,2,NULL
24153,2,0,NULL
24156,2,32,NULL
24157,2,1,NULL
24158,2,1,NULL
24159,2,5,NULL
24160,2,21,NULL
24161,2,1,NULL
24162,2,0,NULL
24164,2,2,NULL
24165,1,8,NULL
24166,2,1,NULL
24167,2,5,NULL
24168,1,22,NULL
24169,2,3,NULL
24170,2,12,NULL
24171,2,2,NULL
24174,2,4,NULL
24175,2,1,NULL
24176,2,0,NULL
24177,2,2,NULL
24178,2,4,NULL
24179,1,46,36398
24180,2,4,NULL
24181,2,4,NULL
24185,2,1,NULL
24187,2,2,NULL
24190,2,3,NULL
24191,2,5,NULL
24192,2,0,NULL
24193,1,2,24248
24196,1,0,24223
24199,2,2,NULL
24200,1,45,NULL
24202,2,5,NULL
24204,2,0,NULL
24207,1,1,71401
24208,2,2,NULL
24209,2,0,NULL
24211,2,10,NULL
24212,1,3,30029
24214,2,4,NULL
24216,1,82,243390
24219,2,19,NULL
24221,1,77,24231
24223,2,1,NULL
24224,2,17,NULL
24225,2,0,NULL
24226,2,2,NULL
24227,2,14,NULL
24229,2,0,NULL
24231,2,62,NULL
24234,2,13,NULL
24235,2,9,NULL
24236,2,1,NULL
24240,2,6,NULL
24241,1,10,24254
24242,2,6,NULL
24243,1,3,24244
24244,2,1,NULL
24246,2,1,NULL
24248,2,1,NULL
24252,1,6,NULL
24254,2,4,NULL
24256,2,3,NULL
24257,2,14,NULL
24258,2,1,NULL
24259,2,6,NULL
24260,2,1,NULL
24261,2,5,NULL
24262,1,7,24274
24263,2,1,NULL
24264,2,9,NULL
24267,2,2,NULL
24268,2,2,NULL
24269,2,1,NULL
24270,1,113,25061
24271,2,27,NULL
24274,2,2,NULL
24275,2,114,NULL
24276,2,0,NULL
24278,2,2,NULL
24279,1,32,24294
24280,2,0,NULL
24283,2,1,NULL
24284,2,7,NULL
24285,2,16,NULL
24286,2,4,NULL
24287,2,6,NULL
24288,2,5,NULL
24289,2,3,NULL
24290,2,5,NULL
24291,2,1,NULL
24292,2,10,NULL
24293,2,14,NULL
24294,2,47,NULL
24296,2,7,NULL
24298,1,78,741170
24299,2,2,NULL
24300,2,2,NULL
24301,2,2,NULL
24302,2,21,NULL
24304,2,5,NULL
24305,2,1,NULL
24307,2,0,NULL
24308,2,14,NULL
24310,1,8,844821
24311,2,10,NULL
24313,2,11,NULL
24314,2,4,NULL
24315,1,7,NULL
24316,2,3,NULL
24317,2,14,NULL
24320,2,0,NULL
24322,2,6,NULL
24323,2,0,NULL
24331,2,21,NULL
24334,2,5,NULL
24335,2,11,NULL
24336,2,0,NULL
24337,2,8,NULL
24338,2,0,NULL
24343,2,2,NULL
24346,2,1,NULL
24349,2,1,NULL
24353,2,2,NULL
24355,2,1,NULL
24358,2,0,NULL
24361,2,11,NULL
24362,2,40,NULL
24364,2,3,NULL
24367,2,1,NULL
24369,2,3,NULL
24370,2,18,NULL
24372,2,0,NULL
24377,2,244,NULL
24381,2,0,NULL
24386,2,1,NULL
24388,2,1,NULL
24392,2,4,NULL
24396,2,1,NULL
24398,2,4,NULL
24401,2,0,NULL
24406,2,4,NULL
24408,1,3,24841
24414,1,1,25826
24429,2,5,NULL
24431,2,1,NULL
24436,2,1,NULL
24437,2,0,NULL
24439,1,2,24687
24440,2,2,NULL
24442,2,42,NULL
24443,2,1,NULL
24445,2,21,NULL
24446,2,3,NULL
24447,2,1,NULL
24449,2,3,NULL
24450,1,18,24460
24451,1,116,24476
24452,2,11,NULL
24454,2,5,NULL
24455,2,1,NULL
24456,1,1,24517
24460,2,31,NULL
24462,2,2,NULL
24463,2,6,NULL
24465,2,1,NULL
24466,2,5,NULL
24467,1,1,26282
24468,1,11,24477
24469,2,2,NULL
24470,1,88,40434
24472,2,1,NULL
24475,2,28,NULL
24476,2,162,NULL
24477,2,5,NULL
24480,2,0,NULL
24481,1,33,24501
24482,2,0,NULL
24483,2,1,NULL
24484,2,2,NULL
24485,2,-3,NULL
24487,2,7,NULL
24490,2,63,NULL
24492,2,11,NULL
24495,1,4,24510
24496,1,29,24498
24498,2,25,NULL
24499,2,51,NULL
24501,2,22,NULL
24505,2,0,NULL
24506,1,6,24523
24507,2,4,NULL
24508,2,1,NULL
24509,2,4,NULL
24510,2,5,NULL
24511,2,21,NULL
24513,2,2,NULL
24515,1,25,24615
24516,1,10,24589
24517,2,3,NULL
24521,2,2,NULL
24522,2,0,NULL
24523,2,6,NULL
24524,2,1,NULL
24526,2,4,NULL
24527,2,34,NULL
24528,1,11,24531
24530,2,1,NULL
24531,2,17,NULL
24533,2,1,NULL
24536,2,0,NULL
24537,2,5,NULL
24538,2,4,NULL
24541,1,5,24548
24542,1,36,24560
24546,1,10,24574
24547,2,0,NULL
24548,2,4,NULL
24549,2,2,NULL
24551,1,174,24558
24552,2,3,NULL
24556,1,0,24592
24557,2,1,NULL
24558,2,129,NULL
24559,2,1,NULL
24560,2,29,NULL
24561,2,90,NULL
24562,2,0,NULL
24563,2,0,NULL
24564,2,3,NULL
24567,2,4,NULL
24568,2,0,NULL
24569,2,1,NULL
24570,2,1,NULL
24572,2,0,NULL
24574,2,19,NULL
24575,2,6,NULL
24577,2,8,NULL
24578,2,3,NULL
24579,1,18,24607
24580,1,38,34063
24581,2,3,NULL
24582,2,26,NULL
24583,2,4,NULL
24584,2,21,NULL
24588,2,4,NULL
24589,2,8,NULL
24590,2,0,NULL
24591,2,4,NULL
24592,2,0,NULL
24594,2,1,NULL
24595,1,1,24613
24596,1,77,24707
24597,2,2,NULL
24599,1,-1,24603
24601,2,1,NULL
24602,2,0,NULL
24603,2,2,NULL
24605,2,1,NULL
24606,2,0,NULL
24607,2,24,NULL
24608,2,0,NULL
24610,1,12,24658
24611,2,8,NULL
24613,2,4,NULL
24615,2,20,NULL
24618,2,0,NULL
24619,2,6,NULL
24620,1,8,NULL
24621,2,9,NULL
24622,1,16,24631
24623,1,1,NULL
24624,2,21,NULL
24625,2,3,NULL
24626,1,85,24748
24629,2,1,NULL
24630,2,0,NULL
24631,2,16,NULL
24632,2,0,NULL
24633,2,1,NULL
24634,2,0,NULL
24635,2,4,NULL
24636,2,5,NULL
24637,2,2,NULL
24638,2,1,NULL
24640,2,37,NULL
24641,2,8,NULL
24642,1,15,24701
24643,2,1,NULL
24644,1,7,24671
24645,2,1,NULL
24647,2,1,NULL
24648,1,17,24682
24649,2,0,NULL
24652,2,0,NULL
24653,2,0,NULL
24654,2,0,NULL
24657,2,1,NULL
24658,2,6,NULL
24659,2,2,NULL
24660,2,3,NULL
24661,2,0,NULL
24663,2,3,NULL
24664,2,0,NULL
24665,2,0,NULL
24666,2,3,NULL
24667,2,5,NULL
24668,2,7,NULL
24669,2,0,NULL
24670,2,7,NULL
24671,2,5,NULL
24673,2,1,NULL
24675,1,210,24689
24676,2,2,NULL
24678,1,115,25124
24679,2,9,NULL
24680,1,15,24704
24681,2,9,NULL
24682,2,11,NULL
24683,2,1,NULL
24684,2,2,NULL
24685,2,39,NULL
24686,2,6,NULL
24687,2,4,NULL
24689,2,79,NULL
24690,2,7,NULL
24691,2,3,NULL
24694,2,3,NULL
24695,2,-1,NULL
24700,2,20,NULL
24701,2,8,NULL
24704,2,14,NULL
24707,2,54,NULL
24708,1,4,24746
24715,1,2,24754
24718,2,1,NULL
24720,2,-1,NULL
24723,1,11,535022
24726,2,1,NULL
24728,2,0,NULL
24730,1,2,24744
24731,1,1,24743
24732,2,5,NULL
24733,2,0,NULL
24734,1,12,24755
24737,2,1,NULL
24738,2,2,NULL
24740,2,5,NULL
24741,2,4,NULL
24743,2,2,NULL
24744,2,3,NULL
24745,2,0,NULL
24746,2,3,NULL
24748,2,85,NULL
24749,2,2,NULL
24750,2,1,NULL
24753,2,0,NULL
24754,2,4,NULL
24755,2,7,NULL
24757,2,4,NULL
24758,2,4,NULL
24759,2,0,NULL
24761,2,0,NULL
24762,2,11,NULL
24763,2,0,NULL
24765,2,4,NULL
24766,2,1,NULL
24768,2,2,NULL
24772,1,108,24783
24774,2,4,NULL
24779,2,17,NULL
24781,2,0,NULL
24783,2,77,NULL
24790,2,0,NULL
24794,2,0,NULL
24795,2,0,NULL
24797,1,23,25073
24799,2,5,NULL
24803,2,1,NULL
24804,2,0,NULL
24806,2,1,NULL
24808,2,1,NULL
24812,1,22,24927
24813,1,8,24825
24815,2,1,NULL
24816,1,303,25207
24819,2,10,NULL
24820,2,1,NULL
24821,1,4,NULL
24822,2,0,NULL
24823,1,0,25016
24825,2,8,NULL
24826,2,20,NULL
24829,1,4,24876
24832,2,2,NULL
24839,2,0,NULL
24841,2,2,NULL
24845,2,1,NULL
24846,2,2,NULL
24847,1,10,24878
24848,2,2,NULL
24849,1,77,24852
24850,2,9,NULL
24852,2,70,NULL
24853,1,305,24858
24854,2,4,NULL
24856,2,11,NULL
24858,2,411,NULL
24860,2,0,NULL
24862,2,9,NULL
24866,1,11,24902
24867,2,1,NULL
24869,2,3,NULL
24870,2,44,NULL
24871,2,1,NULL
24872,2,2,NULL
24873,2,3,NULL
24874,2,8,NULL
24875,2,13,NULL
24876,2,8,NULL
24878,2,6,NULL
24881,1,46,24882
24882,2,52,NULL
24884,2,58,NULL
24885,1,33,27667
24886,1,220,24887
24887,2,204,NULL
24888,2,8,NULL
24891,1,58,24922
24892,2,0,NULL
24893,2,5,NULL
24894,2,0,NULL
24895,2,-1,NULL
24897,2,0,NULL
24901,1,158,24904
24902,2,11,NULL
24903,2,-5,NULL
24904,2,189,NULL
24905,2,1,NULL
24906,2,3,NULL
24908,2,14,NULL
24909,2,2,NULL
24910,2,37,NULL
24911,2,6,NULL
24912,2,1,NULL
24914,2,8,NULL
24915,1,1,217975
24916,2,1,NULL
24918,2,2,NULL
24919,2,6,NULL
24920,2,1,NULL
24922,2,157,NULL
24924,2,2,NULL
24925,2,0,NULL
24926,2,2,NULL
24927,2,6,NULL
24929,1,192,NULL
24930,2,23,NULL
24931,1,7,24949
24932,2,47,NULL
24933,2,4,NULL
24934,2,21,NULL
24937,2,2,NULL
24938,2,1,NULL
24939,2,0,NULL
24940,2,3,NULL
24941,1,4,NULL
24942,2,1,NULL
24943,2,46,NULL
24945,2,2,NULL
24948,2,100,NULL
24949,2,9,NULL
24950,2,3,NULL
24953,2,121,NULL
24954,1,11,24974
24955,2,7,NULL
24956,2,0,NULL
24957,2,31,NULL
24958,2,18,NULL
24959,1,18,24982
24960,2,5,NULL
24961,2,3,NULL
24962,2,-1,NULL
24963,1,22,25663
24964,2,2,NULL
24965,1,43,25203
24966,2,0,NULL
24967,2,6,NULL
24969,2,0,NULL
24971,2,2,NULL
24974,2,9,NULL
24976,2,0,NULL
24978,2,2,NULL
24980,2,2,NULL
24981,2,0,NULL
24982,2,29,NULL
24983,2,12,NULL
24986,1,1,24987
24987,2,1,NULL
24989,2,1,NULL
24990,2,0,NULL
24991,1,15,25877
24993,1,5,25075
24995,1,12,NULL
24996,2,1,NULL
24997,2,17,NULL
24998,2,7,NULL
24999,2,3,NULL
25000,2,9,NULL
25002,2,2,NULL
25003,2,9,NULL
25004,2,0,NULL
25007,1,15,25024
25008,2,2,NULL
25010,2,0,NULL
25011,2,1,NULL
25012,2,1,NULL
25013,2,2,NULL
25014,2,4,NULL
25015,2,0,NULL
25016,2,1,NULL
25017,2,-1,NULL
25018,2,3,NULL
25022,2,0,NULL
25024,2,10,NULL
25025,2,2,NULL
25028,2,3,NULL
25030,2,1,NULL
25031,2,1,NULL
25032,2,0,NULL
25033,1,4,25043
25034,2,1,NULL
25035,2,1,NULL
25036,2,2,NULL
25041,1,12,25053
25042,1,13,NULL
25043,2,9,NULL
25045,2,2,NULL
25046,1,44,25435
25047,2,15,NULL
25049,2,1,NULL
25051,2,1,NULL
25053,2,15,NULL
25056,2,2,NULL
25057,2,11,NULL
25058,2,0,NULL
25061,2,21,NULL
25063,1,42,25069
25065,2,6,NULL
25068,2,1,NULL
25069,2,41,NULL
25070,2,4,NULL
25071,2,3,NULL
25072,2,39,NULL
25073,2,21,NULL
25075,2,5,NULL
25077,2,0,NULL
25078,2,1,NULL
25079,2,5,NULL
25081,2,3,NULL
25082,2,0,NULL
25085,2,0,NULL
25086,2,17,NULL
25089,2,3,NULL
25090,2,2,NULL
25091,2,2,NULL
25092,2,17,NULL
25095,2,3,NULL
25096,2,1,NULL
25098,2,10,NULL
25100,2,1,NULL
25101,2,5,NULL
25103,2,1,NULL
25104,2,1,NULL
25105,2,3,NULL
25107,2,7,NULL
25108,2,3,NULL
25110,2,31,NULL
25111,2,0,NULL
25113,2,1,NULL
25116,1,35,7357938
25117,2,2,NULL
25118,2,1,NULL
25120,2,5,NULL
25122,2,1,NULL
25123,2,2,NULL
25124,2,12,NULL
25126,2,0,NULL
25128,1,5,25139
25129,2,4,NULL
25130,2,67,NULL
25131,2,5,NULL
25132,1,15,25173
25133,2,2,NULL
25135,2,0,NULL
25136,2,20,NULL
25137,1,3,25255
25138,2,1,NULL
25139,2,11,NULL
25141,2,-2,NULL
25142,1,0,25150
25144,2,2,NULL
25146,2,1,NULL
25147,1,7,25166
25150,2,2,NULL
25151,2,4,NULL
25155,2,2,NULL
25158,1,9,25512
25161,1,5,25262
25162,2,0,NULL
25163,2,3,NULL
25165,2,5,NULL
25166,2,0,NULL
25167,2,4,NULL
25170,2,3,NULL
25171,2,0,NULL
25173,2,7,NULL
25174,1,4,26200
25176,2,10,NULL
25178,2,1,NULL
25180,2,21,NULL
25182,1,3,25293
25186,2,1,NULL
25187,2,2,NULL
25188,2,2,NULL
25190,2,1,NULL
25191,2,1,NULL
25192,1,16,1067648
25193,2,12,NULL
25196,2,8,NULL
25197,2,19,NULL
25199,2,0,NULL
25200,1,4,33726
25203,2,50,NULL
25204,2,11,NULL
25205,2,6,NULL
25207,2,229,NULL
25209,2,0,NULL
25211,2,7,NULL
25212,2,0,NULL
25213,2,1,NULL
25215,2,-2,NULL
25219,2,1,NULL
25220,2,1,NULL
25221,2,8,NULL
25224,1,4,25248
25225,1,2,25231
25229,2,0,NULL
25230,2,0,NULL
25231,2,2,NULL
25233,2,2,NULL
25234,2,43,NULL
25236,2,1,NULL
25237,2,0,NULL
25238,1,105,NULL
25240,1,1,NULL
25241,1,8,NULL
25244,2,1,NULL
25246,2,0,NULL
25247,2,1,NULL
25248,2,1,NULL
25249,2,87,NULL
25250,2,1,NULL
25251,2,1,NULL
25252,1,1,340769
25253,2,1,NULL
25255,2,3,NULL
25256,2,2,NULL
25259,1,168,25486
25261,1,15,25281
25262,2,7,NULL
25263,2,14,NULL
25265,2,1,NULL
25267,2,-1,NULL
25268,1,10,1067011
25269,1,3,56473
25270,2,0,NULL
25275,2,4,NULL
25277,1,3,25456
25278,2,1,NULL
25279,2,3,NULL
25280,2,2,NULL
25281,2,38,NULL
25282,1,23,NULL
25283,2,2,NULL
25284,2,1,NULL
25285,2,1,NULL
25287,2,2,NULL
25291,2,2,NULL
25292,2,0,NULL
25293,2,4,NULL
25294,2,0,NULL
25296,2,1,NULL
25297,1,15,25300
25298,2,0,NULL
25299,2,0,NULL
25300,2,34,NULL
25301,2,8,NULL
25303,2,1,NULL
25311,2,151,NULL
25317,2,4,NULL
25318,2,7,NULL
25319,2,1,NULL
25322,2,1,NULL
25323,1,10,28710
25324,2,108,NULL
25325,2,0,NULL
25326,2,6,NULL
25328,2,4,NULL
25329,2,12,NULL
25331,1,29,25342
25332,1,6,NULL
25333,2,35,NULL
25334,2,3,NULL
25335,2,2,NULL
25336,2,2,NULL
25337,2,5,NULL
25340,2,1,NULL
25341,2,6,NULL
25342,2,15,NULL
25343,1,32,25346
25344,2,7,NULL
25345,2,0,NULL
25346,2,15,NULL
25347,2,2,NULL
25348,2,2,NULL
25349,1,10,25354
25350,2,0,NULL
25351,2,2,NULL
25352,2,2,NULL
25353,2,7,NULL
25354,2,16,NULL
25355,1,3,25371
25356,1,8,87558
25358,2,4,NULL
25365,2,14,NULL
25367,1,4,25466
25368,2,3,NULL
25371,2,3,NULL
25373,2,5,NULL
25374,2,2,NULL
25375,1,25,51944
25376,1,16,25412
25378,2,13,NULL
25379,1,6,1262071
25382,2,2,NULL
25385,2,5,NULL
25386,2,7,NULL
25387,2,2,NULL
25388,2,0,NULL
25391,2,3,NULL
25393,2,4,NULL
25395,2,1,NULL
25396,1,0,NULL
25401,2,0,NULL
25405,2,1,NULL
25408,2,0,NULL
25412,2,6,NULL
25413,2,8,NULL
25416,2,0,NULL
25417,2,0,NULL
25419,2,0,NULL
25422,2,0,NULL
25428,2,1,NULL
25432,1,0,NULL
25435,2,40,NULL
25436,2,1,NULL
25437,2,2,NULL
25449,1,21,25492
25450,1,11,25467
25451,2,0,NULL
25454,2,1,NULL
25455,1,2,25573
25456,2,1,NULL
25458,1,121,25465
25460,1,3,25506
25461,1,12,29300
25462,2,33,NULL
25465,2,72,NULL
25466,2,7,NULL
25467,2,8,NULL
25469,2,1,NULL
25471,2,4,NULL
25472,2,3,NULL
25473,2,0,NULL
25474,2,3,NULL
25475,1,4,25479
25476,2,0,NULL
25477,2,5,NULL
25479,2,3,NULL
25481,1,4,25484
25482,2,1,NULL
25483,2,1,NULL
25484,2,4,NULL
25486,2,189,NULL
25487,2,2,NULL
25492,2,23,NULL
25499,1,3,NULL
25506,2,3,NULL
25507,2,0,NULL
25508,2,1,NULL
25511,2,0,NULL
25512,2,7,NULL
25513,2,0,NULL
25516,2,0,NULL
25517,2,3,NULL
25519,1,5,25529
25525,2,10,NULL
25528,2,3,NULL
25529,2,8,NULL
25530,1,18,25543
25532,1,6,25540
25533,2,0,NULL
25534,2,6,NULL
25535,2,3,NULL
25537,2,7,NULL
25539,2,1,NULL
25540,2,4,NULL
25542,2,0,NULL
25543,2,17,NULL
25544,2,2,NULL
25546,1,5,55252
25549,2,12,NULL
25550,1,4,25631
25552,1,149,25596
25553,2,2,NULL
25561,1,3,25622
25563,2,4,NULL
25564,2,1,NULL
25565,2,0,NULL
25566,1,10,NULL
25567,2,0,NULL
25569,2,0,NULL
25572,2,3,NULL
25573,2,0,NULL
25574,2,0,NULL
25576,2,0,NULL
25581,2,2,NULL
25582,2,0,NULL
25583,2,35,NULL
25586,2,4,NULL
25591,2,0,NULL
25592,2,3,NULL
25595,2,0,NULL
25596,2,149,NULL
25597,2,3,NULL
25598,2,14,NULL
25600,2,0,NULL
25601,2,0,NULL
25602,2,0,NULL
25603,2,2,NULL
25605,2,2,NULL
25606,2,25,NULL
25607,2,11,NULL
25610,2,1,NULL
25611,2,1,NULL
25612,2,0,NULL
25613,2,10,NULL
25614,1,3,25701
25617,2,0,NULL
25618,2,0,NULL
25622,2,3,NULL
25627,2,0,NULL
25628,2,0,NULL
25630,2,1,NULL
25631,2,3,NULL
25636,1,35,25639
25637,1,43,25644
25639,2,32,NULL
25640,2,0,NULL
25642,1,3,25725
25643,2,5,NULL
25644,2,48,NULL
25645,2,4,NULL
25646,1,3,NULL
25648,2,19,NULL
25650,2,2,NULL
25652,1,2,25673
25653,1,12,25667
25656,2,2,NULL
25657,2,7,NULL
25658,2,0,NULL
25660,2,1,NULL
25661,1,7,NULL
25663,2,15,NULL
25665,1,154,25689
25666,2,49,NULL
25667,2,20,NULL
25668,2,19,NULL
25669,2,0,NULL
25672,1,11,26725
25673,2,4,NULL
25675,1,8,25678
25676,2,4,NULL
25677,2,1,NULL
25678,2,3,NULL
25679,2,2,NULL
25683,2,3,NULL
25686,2,1,NULL
25689,2,52,NULL
25692,2,3,NULL
25694,2,0,NULL
25695,2,2,NULL
25698,2,1,NULL
25701,2,5,NULL
25702,2,1,NULL
25709,2,1,NULL
25714,2,2,NULL
25719,2,0,NULL
25721,2,0,NULL
25724,2,0,NULL
25725,2,6,NULL
25726,2,1,NULL
25727,2,0,NULL
25728,2,0,NULL
25730,1,35,25831
25736,2,1,NULL
25741,2,2,NULL
25746,1,41,25798
25747,2,6,NULL
25749,1,96,25784
25750,2,3,NULL
25752,1,8,25758
25754,2,1,NULL
25755,2,44,NULL
25758,2,12,NULL
25759,2,13,NULL
25760,2,0,NULL
25761,2,1,NULL
25763,2,0,NULL
25765,1,69,25768
25766,2,3,NULL
25767,1,1,25805
25768,2,29,NULL
25770,2,0,NULL
25771,1,14,NULL
25772,2,2,NULL
25775,2,0,NULL
25776,2,0,NULL
25780,2,7,NULL
25781,2,0,NULL
